,id,value,date,type,event_id,event_type,datetime
63,26140,26.15,2021-02-09T18:31:57.337Z,temperature,6,cough,2021-02-09 18:31:57.337
64,25998,1006.6,2021-02-09T18:31:57.359Z,pressure,6,cough,2021-02-09 18:31:57.359
65,26139,26.18,2021-02-09T18:31:57.392Z,temperature,6,cough,2021-02-09 18:31:57.392
66,25997,1006.52,2021-02-09T18:31:57.398Z,pressure,6,cough,2021-02-09 18:31:57.398
67,25996,1006.49,2021-02-09T18:31:57.438Z,pressure,6,cough,2021-02-09 18:31:57.438
68,26138,26.27,2021-02-09T18:31:57.447Z,temperature,6,cough,2021-02-09 18:31:57.447
69,25995,1006.44,2021-02-09T18:31:57.477Z,pressure,6,cough,2021-02-09 18:31:57.477
70,26137,26.38,2021-02-09T18:31:57.502Z,temperature,6,cough,2021-02-09 18:31:57.502
71,25994,1006.45,2021-02-09T18:31:57.516Z,pressure,6,cough,2021-02-09 18:31:57.516
72,25993,1006.5,2021-02-09T18:31:57.556Z,pressure,6,cough,2021-02-09 18:31:57.556
73,26136,26.43,2021-02-09T18:31:57.558Z,temperature,6,cough,2021-02-09 18:31:57.558
74,25992,1006.52,2021-02-09T18:31:57.595Z,pressure,6,cough,2021-02-09 18:31:57.595
75,26135,26.53,2021-02-09T18:31:57.613Z,temperature,6,cough,2021-02-09 18:31:57.613
76,25991,1006.46,2021-02-09T18:31:57.634Z,pressure,6,cough,2021-02-09 18:31:57.634
77,26134,26.57,2021-02-09T18:31:57.668Z,temperature,6,cough,2021-02-09 18:31:57.668
78,25990,1006.45,2021-02-09T18:31:57.674Z,pressure,6,cough,2021-02-09 18:31:57.674
79,25989,1006.42,2021-02-09T18:31:57.713Z,pressure,6,cough,2021-02-09 18:31:57.713
80,26133,26.64,2021-02-09T18:31:57.723Z,temperature,6,cough,2021-02-09 18:31:57.723
81,25988,1006.43,2021-02-09T18:31:57.752Z,pressure,6,cough,2021-02-09 18:31:57.752
82,26132,26.66,2021-02-09T18:31:57.778Z,temperature,6,cough,2021-02-09 18:31:57.778
83,25987,1006.38,2021-02-09T18:31:57.791Z,pressure,6,cough,2021-02-09 18:31:57.791
84,25986,1006.41,2021-02-09T18:31:57.831Z,pressure,6,cough,2021-02-09 18:31:57.831
85,26131,26.68,2021-02-09T18:31:57.833Z,temperature,6,cough,2021-02-09 18:31:57.833
86,25985,1006.38,2021-02-09T18:31:57.870Z,pressure,6,cough,2021-02-09 18:31:57.870
87,26130,26.7,2021-02-09T18:31:57.888Z,temperature,6,cough,2021-02-09 18:31:57.888
88,25984,1006.39,2021-02-09T18:31:57.909Z,pressure,6,cough,2021-02-09 18:31:57.909
89,26129,26.81,2021-02-09T18:31:57.943Z,temperature,6,cough,2021-02-09 18:31:57.943
90,25983,1006.36,2021-02-09T18:31:57.949Z,pressure,6,cough,2021-02-09 18:31:57.949
91,25982,1006.35,2021-02-09T18:31:57.988Z,pressure,6,cough,2021-02-09 18:31:57.988
92,26128,26.85,2021-02-09T18:31:57.998Z,temperature,6,cough,2021-02-09 18:31:57.998
93,25981,1006.38,2021-02-09T18:31:58.027Z,pressure,6,cough,2021-02-09 18:31:58.027
94,26127,26.93,2021-02-09T18:31:58.053Z,temperature,6,cough,2021-02-09 18:31:58.053
95,25980,1006.34,2021-02-09T18:31:58.067Z,pressure,6,cough,2021-02-09 18:31:58.067
96,25979,1006.3,2021-02-09T18:31:58.106Z,pressure,6,cough,2021-02-09 18:31:58.106
97,26126,26.96,2021-02-09T18:31:58.108Z,temperature,6,cough,2021-02-09 18:31:58.108
98,25978,1006.37,2021-02-09T18:31:58.145Z,pressure,6,cough,2021-02-09 18:31:58.145
99,26125,27.06,2021-02-09T18:31:58.163Z,temperature,6,cough,2021-02-09 18:31:58.163
100,25977,1006.39,2021-02-09T18:31:58.185Z,pressure,6,cough,2021-02-09 18:31:58.185
101,26124,26.98,2021-02-09T18:31:58.218Z,temperature,6,cough,2021-02-09 18:31:58.218
102,26268,1006.39,2021-02-09T18:31:58.229Z,pressure,6,cough,2021-02-09 18:31:58.229
103,26267,1006.39,2021-02-09T18:31:58.269Z,pressure,6,cough,2021-02-09 18:31:58.269
104,26123,26.98,2021-02-09T18:31:58.273Z,temperature,6,cough,2021-02-09 18:31:58.273
105,26266,1006.37,2021-02-09T18:31:58.308Z,pressure,6,cough,2021-02-09 18:31:58.308
106,26122,27.01,2021-02-09T18:31:58.328Z,temperature,6,cough,2021-02-09 18:31:58.328
107,26265,1006.39,2021-02-09T18:31:58.347Z,pressure,6,cough,2021-02-09 18:31:58.347
108,26121,27.06,2021-02-09T18:31:58.383Z,temperature,6,cough,2021-02-09 18:31:58.383
109,26264,1006.39,2021-02-09T18:31:58.387Z,pressure,6,cough,2021-02-09 18:31:58.387
110,26263,1006.42,2021-02-09T18:31:58.426Z,pressure,6,cough,2021-02-09 18:31:58.426
111,26120,27.06,2021-02-09T18:31:58.438Z,temperature,6,cough,2021-02-09 18:31:58.438
112,26262,1006.38,2021-02-09T18:31:58.465Z,pressure,6,cough,2021-02-09 18:31:58.465
113,26119,27.1,2021-02-09T18:31:58.493Z,temperature,6,cough,2021-02-09 18:31:58.493
114,26261,1006.39,2021-02-09T18:31:58.505Z,pressure,6,cough,2021-02-09 18:31:58.505
115,26260,1006.38,2021-02-09T18:31:58.544Z,pressure,6,cough,2021-02-09 18:31:58.544
116,26118,27.11,2021-02-09T18:31:58.548Z,temperature,6,cough,2021-02-09 18:31:58.548
117,26259,1006.37,2021-02-09T18:31:58.583Z,pressure,6,cough,2021-02-09 18:31:58.583
118,26117,27.22,2021-02-09T18:31:58.603Z,temperature,6,cough,2021-02-09 18:31:58.603
119,26258,1006.4,2021-02-09T18:31:58.623Z,pressure,6,cough,2021-02-09 18:31:58.623
120,26116,27.28,2021-02-09T18:31:58.658Z,temperature,6,cough,2021-02-09 18:31:58.658
121,26257,1006.44,2021-02-09T18:31:58.662Z,pressure,6,cough,2021-02-09 18:31:58.662
122,26256,1006.51,2021-02-09T18:31:58.701Z,pressure,6,cough,2021-02-09 18:31:58.701
123,26115,27.35,2021-02-09T18:31:58.713Z,temperature,6,cough,2021-02-09 18:31:58.713
124,26255,1006.54,2021-02-09T18:31:58.740Z,pressure,6,cough,2021-02-09 18:31:58.740
125,26114,27.41,2021-02-09T18:31:58.768Z,temperature,6,cough,2021-02-09 18:31:58.768
126,26254,1006.63,2021-02-09T18:31:58.780Z,pressure,6,cough,2021-02-09 18:31:58.780
127,26253,1006.72,2021-02-09T18:31:58.819Z,pressure,6,cough,2021-02-09 18:31:58.819
128,26113,27.45,2021-02-09T18:31:58.823Z,temperature,6,cough,2021-02-09 18:31:58.823
129,26252,1006.73,2021-02-09T18:31:58.858Z,pressure,6,cough,2021-02-09 18:31:58.858
130,26112,27.53,2021-02-09T18:31:58.878Z,temperature,6,cough,2021-02-09 18:31:58.878
131,26251,1006.81,2021-02-09T18:31:58.898Z,pressure,6,cough,2021-02-09 18:31:58.898
132,26111,27.6,2021-02-09T18:31:58.933Z,temperature,6,cough,2021-02-09 18:31:58.933
133,26250,1006.86,2021-02-09T18:31:58.937Z,pressure,6,cough,2021-02-09 18:31:58.937
134,26249,1006.81,2021-02-09T18:31:58.976Z,pressure,6,cough,2021-02-09 18:31:58.976
135,26110,27.61,2021-02-09T18:31:58.988Z,temperature,6,cough,2021-02-09 18:31:58.988
136,26248,1006.81,2021-02-09T18:31:59.016Z,pressure,6,cough,2021-02-09 18:31:59.016
137,26109,27.69,2021-02-09T18:31:59.043Z,temperature,6,cough,2021-02-09 18:31:59.043
138,26247,1006.84,2021-02-09T18:31:59.055Z,pressure,6,cough,2021-02-09 18:31:59.055
139,26246,1006.84,2021-02-09T18:31:59.094Z,pressure,6,cough,2021-02-09 18:31:59.094
140,26108,27.73,2021-02-09T18:31:59.099Z,temperature,6,cough,2021-02-09 18:31:59.099
141,26245,1006.81,2021-02-09T18:31:59.134Z,pressure,6,cough,2021-02-09 18:31:59.134
142,26107,27.7,2021-02-09T18:31:59.154Z,temperature,6,cough,2021-02-09 18:31:59.154
143,26244,1006.81,2021-02-09T18:31:59.173Z,pressure,6,cough,2021-02-09 18:31:59.173
144,26106,27.53,2021-02-09T18:31:59.209Z,temperature,6,cough,2021-02-09 18:31:59.209
145,26243,1006.83,2021-02-09T18:31:59.212Z,pressure,6,cough,2021-02-09 18:31:59.212
146,26242,1006.86,2021-02-09T18:31:59.251Z,pressure,6,cough,2021-02-09 18:31:59.251
147,26105,27.45,2021-02-09T18:31:59.264Z,temperature,6,cough,2021-02-09 18:31:59.264
148,26241,1006.86,2021-02-09T18:31:59.291Z,pressure,6,cough,2021-02-09 18:31:59.291
149,26104,27.26,2021-02-09T18:31:59.319Z,temperature,6,cough,2021-02-09 18:31:59.319
150,26240,1006.83,2021-02-09T18:31:59.330Z,pressure,6,cough,2021-02-09 18:31:59.330
151,26239,1006.79,2021-02-09T18:31:59.369Z,pressure,6,cough,2021-02-09 18:31:59.369
152,26103,27.16,2021-02-09T18:31:59.374Z,temperature,6,cough,2021-02-09 18:31:59.374
153,26238,1006.8,2021-02-09T18:31:59.409Z,pressure,6,cough,2021-02-09 18:31:59.409
154,26102,27.04,2021-02-09T18:31:59.429Z,temperature,6,cough,2021-02-09 18:31:59.429
155,26237,1006.8,2021-02-09T18:31:59.448Z,pressure,6,cough,2021-02-09 18:31:59.448
156,26101,26.92,2021-02-09T18:31:59.484Z,temperature,6,cough,2021-02-09 18:31:59.484
157,26236,1006.76,2021-02-09T18:31:59.487Z,pressure,6,cough,2021-02-09 18:31:59.487
158,26235,1006.73,2021-02-09T18:31:59.527Z,pressure,6,cough,2021-02-09 18:31:59.527
159,26100,26.79,2021-02-09T18:31:59.539Z,temperature,6,cough,2021-02-09 18:31:59.539
160,26234,1006.72,2021-02-09T18:31:59.566Z,pressure,6,cough,2021-02-09 18:31:59.566
161,26099,26.71,2021-02-09T18:31:59.594Z,temperature,6,cough,2021-02-09 18:31:59.594
162,26233,1006.73,2021-02-09T18:31:59.605Z,pressure,6,cough,2021-02-09 18:31:59.605
163,26232,1006.71,2021-02-09T18:31:59.645Z,pressure,6,cough,2021-02-09 18:31:59.645
164,26098,26.56,2021-02-09T18:31:59.649Z,temperature,6,cough,2021-02-09 18:31:59.649
165,26231,1006.7,2021-02-09T18:31:59.684Z,pressure,6,cough,2021-02-09 18:31:59.684
166,26097,26.49,2021-02-09T18:31:59.704Z,temperature,6,cough,2021-02-09 18:31:59.704
167,26230,1006.73,2021-02-09T18:31:59.723Z,pressure,6,cough,2021-02-09 18:31:59.723
168,26096,26.39,2021-02-09T18:31:59.759Z,temperature,6,cough,2021-02-09 18:31:59.759
169,26229,1006.73,2021-02-09T18:31:59.762Z,pressure,6,cough,2021-02-09 18:31:59.762
170,26228,1006.74,2021-02-09T18:31:59.802Z,pressure,6,cough,2021-02-09 18:31:59.802
171,26095,26.34,2021-02-09T18:31:59.814Z,temperature,6,cough,2021-02-09 18:31:59.814
172,26227,1006.69,2021-02-09T18:31:59.841Z,pressure,6,cough,2021-02-09 18:31:59.841
173,26094,26.25,2021-02-09T18:31:59.869Z,temperature,6,cough,2021-02-09 18:31:59.869
174,26226,1006.69,2021-02-09T18:31:59.880Z,pressure,6,cough,2021-02-09 18:31:59.880
175,26225,1006.66,2021-02-09T18:31:59.920Z,pressure,6,cough,2021-02-09 18:31:59.920
176,26093,26.22,2021-02-09T18:31:59.924Z,temperature,6,cough,2021-02-09 18:31:59.924
177,26224,1006.66,2021-02-09T18:31:59.959Z,pressure,6,cough,2021-02-09 18:31:59.959
178,26092,26.2,2021-02-09T18:31:59.979Z,temperature,6,cough,2021-02-09 18:31:59.979
179,26223,1006.65,2021-02-09T18:31:59.998Z,pressure,6,cough,2021-02-09 18:31:59.998
180,26091,26.1,2021-02-09T18:32:00.034Z,temperature,6,cough,2021-02-09 18:32:00.034
181,26222,1006.67,2021-02-09T18:32:00.038Z,pressure,6,cough,2021-02-09 18:32:00.038
182,26221,1006.68,2021-02-09T18:32:00.077Z,pressure,6,cough,2021-02-09 18:32:00.077
183,26090,26.15,2021-02-09T18:32:00.089Z,temperature,6,cough,2021-02-09 18:32:00.089
184,26220,1006.67,2021-02-09T18:32:00.116Z,pressure,6,cough,2021-02-09 18:32:00.116
185,26089,26.11,2021-02-09T18:32:00.144Z,temperature,6,cough,2021-02-09 18:32:00.144
186,26219,1006.63,2021-02-09T18:32:00.156Z,pressure,6,cough,2021-02-09 18:32:00.156
