,id,value,date,type,event_id,event_type,datetime
33,26401,1006.61,2021-02-09T18:32:04.470Z,pressure,7,cough,2021-02-09 18:32:04.470
34,26400,1006.58,2021-02-09T18:32:04.509Z,pressure,7,cough,2021-02-09 18:32:04.509
35,26306,28.18,2021-02-09T18:32:04.512Z,temperature,7,cough,2021-02-09 18:32:04.512
36,26399,1006.55,2021-02-09T18:32:04.548Z,pressure,7,cough,2021-02-09 18:32:04.548
37,26305,28.1,2021-02-09T18:32:04.567Z,temperature,7,cough,2021-02-09 18:32:04.567
38,26398,1006.53,2021-02-09T18:32:04.588Z,pressure,7,cough,2021-02-09 18:32:04.588
39,26304,28.06,2021-02-09T18:32:04.622Z,temperature,7,cough,2021-02-09 18:32:04.622
40,26397,1006.47,2021-02-09T18:32:04.627Z,pressure,7,cough,2021-02-09 18:32:04.627
41,26396,1006.44,2021-02-09T18:32:04.666Z,pressure,7,cough,2021-02-09 18:32:04.666
42,26303,27.99,2021-02-09T18:32:04.677Z,temperature,7,cough,2021-02-09 18:32:04.677
43,26395,1006.43,2021-02-09T18:32:04.706Z,pressure,7,cough,2021-02-09 18:32:04.706
44,26302,27.95,2021-02-09T18:32:04.732Z,temperature,7,cough,2021-02-09 18:32:04.732
45,26394,1006.42,2021-02-09T18:32:04.745Z,pressure,7,cough,2021-02-09 18:32:04.745
46,26393,1006.39,2021-02-09T18:32:04.784Z,pressure,7,cough,2021-02-09 18:32:04.784
47,26301,27.89,2021-02-09T18:32:04.788Z,temperature,7,cough,2021-02-09 18:32:04.788
48,26392,1006.37,2021-02-09T18:32:04.823Z,pressure,7,cough,2021-02-09 18:32:04.823
49,26300,27.86,2021-02-09T18:32:04.843Z,temperature,7,cough,2021-02-09 18:32:04.843
50,26391,1006.38,2021-02-09T18:32:04.863Z,pressure,7,cough,2021-02-09 18:32:04.863
51,26299,27.85,2021-02-09T18:32:04.898Z,temperature,7,cough,2021-02-09 18:32:04.898
52,26390,1006.36,2021-02-09T18:32:04.902Z,pressure,7,cough,2021-02-09 18:32:04.902
53,26389,1006.34,2021-02-09T18:32:04.941Z,pressure,7,cough,2021-02-09 18:32:04.941
54,26298,27.86,2021-02-09T18:32:04.953Z,temperature,7,cough,2021-02-09 18:32:04.953
55,26388,1006.33,2021-02-09T18:32:04.981Z,pressure,7,cough,2021-02-09 18:32:04.981
56,26297,27.84,2021-02-09T18:32:05.008Z,temperature,7,cough,2021-02-09 18:32:05.008
57,26387,1006.36,2021-02-09T18:32:05.020Z,pressure,7,cough,2021-02-09 18:32:05.020
58,26386,1006.31,2021-02-09T18:32:05.059Z,pressure,7,cough,2021-02-09 18:32:05.059
59,26296,27.85,2021-02-09T18:32:05.063Z,temperature,7,cough,2021-02-09 18:32:05.063
60,26385,1006.3,2021-02-09T18:32:05.098Z,pressure,7,cough,2021-02-09 18:32:05.098
61,26295,27.88,2021-02-09T18:32:05.118Z,temperature,7,cough,2021-02-09 18:32:05.118
62,26384,1006.26,2021-02-09T18:32:05.138Z,pressure,7,cough,2021-02-09 18:32:05.138
63,26294,27.93,2021-02-09T18:32:05.173Z,temperature,7,cough,2021-02-09 18:32:05.173
64,26383,1006.3,2021-02-09T18:32:05.177Z,pressure,7,cough,2021-02-09 18:32:05.177
65,26382,1006.26,2021-02-09T18:32:05.216Z,pressure,7,cough,2021-02-09 18:32:05.216
66,26293,28.03,2021-02-09T18:32:05.228Z,temperature,7,cough,2021-02-09 18:32:05.228
67,26381,1006.24,2021-02-09T18:32:05.255Z,pressure,7,cough,2021-02-09 18:32:05.255
68,26292,28.05,2021-02-09T18:32:05.283Z,temperature,7,cough,2021-02-09 18:32:05.283
69,26380,1006.24,2021-02-09T18:32:05.295Z,pressure,7,cough,2021-02-09 18:32:05.295
70,26379,1006.22,2021-02-09T18:32:05.334Z,pressure,7,cough,2021-02-09 18:32:05.334
71,26291,28.14,2021-02-09T18:32:05.338Z,temperature,7,cough,2021-02-09 18:32:05.338
72,26378,1006.28,2021-02-09T18:32:05.373Z,pressure,7,cough,2021-02-09 18:32:05.373
73,26290,28.2,2021-02-09T18:32:05.393Z,temperature,7,cough,2021-02-09 18:32:05.393
74,26377,1006.27,2021-02-09T18:32:05.413Z,pressure,7,cough,2021-02-09 18:32:05.413
75,26289,28.27,2021-02-09T18:32:05.448Z,temperature,7,cough,2021-02-09 18:32:05.448
76,26376,1006.28,2021-02-09T18:32:05.452Z,pressure,7,cough,2021-02-09 18:32:05.452
77,26375,1006.24,2021-02-09T18:32:05.491Z,pressure,7,cough,2021-02-09 18:32:05.491
78,26288,28.3,2021-02-09T18:32:05.503Z,temperature,7,cough,2021-02-09 18:32:05.503
79,26374,1006.25,2021-02-09T18:32:05.530Z,pressure,7,cough,2021-02-09 18:32:05.530
80,26287,28.26,2021-02-09T18:32:05.558Z,temperature,7,cough,2021-02-09 18:32:05.558
81,26373,1006.31,2021-02-09T18:32:05.570Z,pressure,7,cough,2021-02-09 18:32:05.570
82,26372,1006.24,2021-02-09T18:32:05.609Z,pressure,7,cough,2021-02-09 18:32:05.609
83,26286,28.29,2021-02-09T18:32:05.614Z,temperature,7,cough,2021-02-09 18:32:05.614
84,26371,1006.29,2021-02-09T18:32:05.648Z,pressure,7,cough,2021-02-09 18:32:05.648
85,26285,28.25,2021-02-09T18:32:05.669Z,temperature,7,cough,2021-02-09 18:32:05.669
86,26370,1006.3,2021-02-09T18:32:05.687Z,pressure,7,cough,2021-02-09 18:32:05.687
87,26284,28.25,2021-02-09T18:32:05.724Z,temperature,7,cough,2021-02-09 18:32:05.724
88,26369,1006.31,2021-02-09T18:32:05.727Z,pressure,7,cough,2021-02-09 18:32:05.727
89,26560,1006.3,2021-02-09T18:32:05.761Z,pressure,7,cough,2021-02-09 18:32:05.761
90,26283,28.23,2021-02-09T18:32:05.779Z,temperature,7,cough,2021-02-09 18:32:05.779
91,26559,1006.3,2021-02-09T18:32:05.801Z,pressure,7,cough,2021-02-09 18:32:05.801
92,26282,28.24,2021-02-09T18:32:05.834Z,temperature,7,cough,2021-02-09 18:32:05.834
93,26558,1006.34,2021-02-09T18:32:05.840Z,pressure,7,cough,2021-02-09 18:32:05.840
94,26557,1006.38,2021-02-09T18:32:05.879Z,pressure,7,cough,2021-02-09 18:32:05.879
95,26281,28.25,2021-02-09T18:32:05.889Z,temperature,7,cough,2021-02-09 18:32:05.889
96,26556,1006.41,2021-02-09T18:32:05.919Z,pressure,7,cough,2021-02-09 18:32:05.919
97,26280,28.25,2021-02-09T18:32:05.944Z,temperature,7,cough,2021-02-09 18:32:05.944
98,26555,1006.42,2021-02-09T18:32:05.958Z,pressure,7,cough,2021-02-09 18:32:05.958
99,26554,1006.46,2021-02-09T18:32:05.997Z,pressure,7,cough,2021-02-09 18:32:05.997
100,26279,28.23,2021-02-09T18:32:05.999Z,temperature,7,cough,2021-02-09 18:32:05.999
101,26553,1006.53,2021-02-09T18:32:06.036Z,pressure,7,cough,2021-02-09 18:32:06.036
102,26278,28.19,2021-02-09T18:32:06.054Z,temperature,7,cough,2021-02-09 18:32:06.054
103,26552,1006.56,2021-02-09T18:32:06.076Z,pressure,7,cough,2021-02-09 18:32:06.076
104,26277,28.21,2021-02-09T18:32:06.109Z,temperature,7,cough,2021-02-09 18:32:06.109
105,26551,1006.67,2021-02-09T18:32:06.115Z,pressure,7,cough,2021-02-09 18:32:06.115
106,26550,1006.76,2021-02-09T18:32:06.154Z,pressure,7,cough,2021-02-09 18:32:06.154
107,26276,28.14,2021-02-09T18:32:06.164Z,temperature,7,cough,2021-02-09 18:32:06.164
108,26549,1006.78,2021-02-09T18:32:06.194Z,pressure,7,cough,2021-02-09 18:32:06.194
109,26275,28.09,2021-02-09T18:32:06.219Z,temperature,7,cough,2021-02-09 18:32:06.219
110,26548,1006.84,2021-02-09T18:32:06.233Z,pressure,7,cough,2021-02-09 18:32:06.233
111,26547,1006.89,2021-02-09T18:32:06.272Z,pressure,7,cough,2021-02-09 18:32:06.272
112,26274,28.01,2021-02-09T18:32:06.274Z,temperature,7,cough,2021-02-09 18:32:06.274
113,26546,1006.92,2021-02-09T18:32:06.311Z,pressure,7,cough,2021-02-09 18:32:06.311
114,26273,27.87,2021-02-09T18:32:06.329Z,temperature,7,cough,2021-02-09 18:32:06.329
115,26545,1007.0,2021-02-09T18:32:06.351Z,pressure,7,cough,2021-02-09 18:32:06.351
116,26272,27.75,2021-02-09T18:32:06.384Z,temperature,7,cough,2021-02-09 18:32:06.384
117,26544,1006.99,2021-02-09T18:32:06.390Z,pressure,7,cough,2021-02-09 18:32:06.390
118,26543,1007.05,2021-02-09T18:32:06.429Z,pressure,7,cough,2021-02-09 18:32:06.429
119,26271,27.7,2021-02-09T18:32:06.440Z,temperature,7,cough,2021-02-09 18:32:06.440
120,26542,1007.04,2021-02-09T18:32:06.468Z,pressure,7,cough,2021-02-09 18:32:06.468
121,26270,27.65,2021-02-09T18:32:06.495Z,temperature,7,cough,2021-02-09 18:32:06.495
122,26541,1007.05,2021-02-09T18:32:06.508Z,pressure,7,cough,2021-02-09 18:32:06.508
123,26540,1007.05,2021-02-09T18:32:06.547Z,pressure,7,cough,2021-02-09 18:32:06.547
124,26269,27.51,2021-02-09T18:32:06.550Z,temperature,7,cough,2021-02-09 18:32:06.550
125,26539,1007.01,2021-02-09T18:32:06.586Z,pressure,7,cough,2021-02-09 18:32:06.586
126,26660,27.45,2021-02-09T18:32:06.587Z,temperature,7,cough,2021-02-09 18:32:06.587
127,26538,1006.93,2021-02-09T18:32:06.626Z,pressure,7,cough,2021-02-09 18:32:06.626
128,26659,27.34,2021-02-09T18:32:06.642Z,temperature,7,cough,2021-02-09 18:32:06.642
129,26537,1006.95,2021-02-09T18:32:06.665Z,pressure,7,cough,2021-02-09 18:32:06.665
130,26658,27.3,2021-02-09T18:32:06.697Z,temperature,7,cough,2021-02-09 18:32:06.697
131,26536,1006.94,2021-02-09T18:32:06.704Z,pressure,7,cough,2021-02-09 18:32:06.704
132,26535,1006.97,2021-02-09T18:32:06.743Z,pressure,7,cough,2021-02-09 18:32:06.743
133,26657,27.23,2021-02-09T18:32:06.752Z,temperature,7,cough,2021-02-09 18:32:06.752
134,26534,1006.95,2021-02-09T18:32:06.783Z,pressure,7,cough,2021-02-09 18:32:06.783
135,26656,27.15,2021-02-09T18:32:06.807Z,temperature,7,cough,2021-02-09 18:32:06.807
136,26533,1006.91,2021-02-09T18:32:06.822Z,pressure,7,cough,2021-02-09 18:32:06.822
137,26532,1006.92,2021-02-09T18:32:06.861Z,pressure,7,cough,2021-02-09 18:32:06.861
138,26655,27.06,2021-02-09T18:32:06.862Z,temperature,7,cough,2021-02-09 18:32:06.862
139,26531,1006.95,2021-02-09T18:32:06.901Z,pressure,7,cough,2021-02-09 18:32:06.901
140,26654,27.04,2021-02-09T18:32:06.917Z,temperature,7,cough,2021-02-09 18:32:06.917
141,26530,1006.94,2021-02-09T18:32:06.940Z,pressure,7,cough,2021-02-09 18:32:06.940
142,26653,27.0,2021-02-09T18:32:06.972Z,temperature,7,cough,2021-02-09 18:32:06.972
143,26529,1006.92,2021-02-09T18:32:06.979Z,pressure,7,cough,2021-02-09 18:32:06.979
144,26528,1006.88,2021-02-09T18:32:07.018Z,pressure,7,cough,2021-02-09 18:32:07.018
145,26652,26.96,2021-02-09T18:32:07.027Z,temperature,7,cough,2021-02-09 18:32:07.027
146,26527,1006.91,2021-02-09T18:32:07.058Z,pressure,7,cough,2021-02-09 18:32:07.058
147,26651,26.94,2021-02-09T18:32:07.082Z,temperature,7,cough,2021-02-09 18:32:07.082
148,26526,1006.89,2021-02-09T18:32:07.097Z,pressure,7,cough,2021-02-09 18:32:07.097
149,26525,1006.88,2021-02-09T18:32:07.136Z,pressure,7,cough,2021-02-09 18:32:07.136
150,26650,26.9,2021-02-09T18:32:07.137Z,temperature,7,cough,2021-02-09 18:32:07.137
151,26524,1006.87,2021-02-09T18:32:07.175Z,pressure,7,cough,2021-02-09 18:32:07.175
152,26649,26.83,2021-02-09T18:32:07.192Z,temperature,7,cough,2021-02-09 18:32:07.192
153,26523,1006.9,2021-02-09T18:32:07.215Z,pressure,7,cough,2021-02-09 18:32:07.215
154,26648,26.87,2021-02-09T18:32:07.248Z,temperature,7,cough,2021-02-09 18:32:07.248
155,26522,1006.88,2021-02-09T18:32:07.254Z,pressure,7,cough,2021-02-09 18:32:07.254
156,26521,1006.88,2021-02-09T18:32:07.293Z,pressure,7,cough,2021-02-09 18:32:07.293
157,26647,26.81,2021-02-09T18:32:07.303Z,temperature,7,cough,2021-02-09 18:32:07.303
158,26520,1006.82,2021-02-09T18:32:07.333Z,pressure,7,cough,2021-02-09 18:32:07.333
159,26646,26.8,2021-02-09T18:32:07.358Z,temperature,7,cough,2021-02-09 18:32:07.358
160,26519,1006.85,2021-02-09T18:32:07.372Z,pressure,7,cough,2021-02-09 18:32:07.372
161,26518,1006.85,2021-02-09T18:32:07.411Z,pressure,7,cough,2021-02-09 18:32:07.411
162,26645,26.78,2021-02-09T18:32:07.413Z,temperature,7,cough,2021-02-09 18:32:07.413
163,26517,1006.8,2021-02-09T18:32:07.450Z,pressure,7,cough,2021-02-09 18:32:07.450
164,26644,26.78,2021-02-09T18:32:07.468Z,temperature,7,cough,2021-02-09 18:32:07.468
165,26516,1006.74,2021-02-09T18:32:07.490Z,pressure,7,cough,2021-02-09 18:32:07.490
166,26643,26.73,2021-02-09T18:32:07.523Z,temperature,7,cough,2021-02-09 18:32:07.523
167,26515,1006.68,2021-02-09T18:32:07.529Z,pressure,7,cough,2021-02-09 18:32:07.529
168,26514,1006.67,2021-02-09T18:32:07.568Z,pressure,7,cough,2021-02-09 18:32:07.568
169,26642,26.73,2021-02-09T18:32:07.578Z,temperature,7,cough,2021-02-09 18:32:07.578
170,26513,1006.61,2021-02-09T18:32:07.608Z,pressure,7,cough,2021-02-09 18:32:07.608
171,26641,26.73,2021-02-09T18:32:07.633Z,temperature,7,cough,2021-02-09 18:32:07.633
172,26512,1006.61,2021-02-09T18:32:07.647Z,pressure,7,cough,2021-02-09 18:32:07.647
173,26511,1006.58,2021-02-09T18:32:07.686Z,pressure,7,cough,2021-02-09 18:32:07.686
174,26640,26.7,2021-02-09T18:32:07.688Z,temperature,7,cough,2021-02-09 18:32:07.688
175,26510,1006.59,2021-02-09T18:32:07.725Z,pressure,7,cough,2021-02-09 18:32:07.725
176,26639,26.71,2021-02-09T18:32:07.743Z,temperature,7,cough,2021-02-09 18:32:07.743
177,26509,1006.55,2021-02-09T18:32:07.765Z,pressure,7,cough,2021-02-09 18:32:07.765
178,26638,26.69,2021-02-09T18:32:07.798Z,temperature,7,cough,2021-02-09 18:32:07.798
179,26508,1006.59,2021-02-09T18:32:07.804Z,pressure,7,cough,2021-02-09 18:32:07.804
180,26507,1006.6,2021-02-09T18:32:07.843Z,pressure,7,cough,2021-02-09 18:32:07.843
181,26637,26.62,2021-02-09T18:32:07.853Z,temperature,7,cough,2021-02-09 18:32:07.853
182,26506,1006.56,2021-02-09T18:32:07.882Z,pressure,7,cough,2021-02-09 18:32:07.882
183,26636,26.65,2021-02-09T18:32:07.908Z,temperature,7,cough,2021-02-09 18:32:07.908
184,26505,1006.6,2021-02-09T18:32:07.922Z,pressure,7,cough,2021-02-09 18:32:07.922
185,26504,1006.54,2021-02-09T18:32:07.961Z,pressure,7,cough,2021-02-09 18:32:07.961
186,26635,26.72,2021-02-09T18:32:07.963Z,temperature,7,cough,2021-02-09 18:32:07.963
187,26503,1006.56,2021-02-09T18:32:08.000Z,pressure,7,cough,2021-02-09 18:32:08.000
188,26634,26.71,2021-02-09T18:32:08.018Z,temperature,7,cough,2021-02-09 18:32:08.018
189,26502,1006.51,2021-02-09T18:32:08.040Z,pressure,7,cough,2021-02-09 18:32:08.040
190,26633,26.83,2021-02-09T18:32:08.073Z,temperature,7,cough,2021-02-09 18:32:08.073
191,26501,1006.51,2021-02-09T18:32:08.079Z,pressure,7,cough,2021-02-09 18:32:08.079
192,26500,1006.44,2021-02-09T18:32:08.118Z,pressure,7,cough,2021-02-09 18:32:08.118
193,26632,26.91,2021-02-09T18:32:08.128Z,temperature,7,cough,2021-02-09 18:32:08.128
194,26499,1006.45,2021-02-09T18:32:08.157Z,pressure,7,cough,2021-02-09 18:32:08.157
195,26631,27.07,2021-02-09T18:32:08.183Z,temperature,7,cough,2021-02-09 18:32:08.183
196,26498,1006.52,2021-02-09T18:32:08.197Z,pressure,7,cough,2021-02-09 18:32:08.197
197,26497,1006.6,2021-02-09T18:32:08.236Z,pressure,7,cough,2021-02-09 18:32:08.236
198,26630,27.2,2021-02-09T18:32:08.238Z,temperature,7,cough,2021-02-09 18:32:08.238
199,26496,1006.7,2021-02-09T18:32:08.275Z,pressure,7,cough,2021-02-09 18:32:08.275
200,26629,27.36,2021-02-09T18:32:08.293Z,temperature,7,cough,2021-02-09 18:32:08.293
201,26495,1006.71,2021-02-09T18:32:08.315Z,pressure,7,cough,2021-02-09 18:32:08.315
202,26628,27.51,2021-02-09T18:32:08.348Z,temperature,7,cough,2021-02-09 18:32:08.348
203,26494,1006.71,2021-02-09T18:32:08.354Z,pressure,7,cough,2021-02-09 18:32:08.354
204,26493,1006.72,2021-02-09T18:32:08.393Z,pressure,7,cough,2021-02-09 18:32:08.393
205,26627,27.63,2021-02-09T18:32:08.403Z,temperature,7,cough,2021-02-09 18:32:08.403
206,26492,1006.7,2021-02-09T18:32:08.432Z,pressure,7,cough,2021-02-09 18:32:08.432
207,26626,27.78,2021-02-09T18:32:08.458Z,temperature,7,cough,2021-02-09 18:32:08.458
208,26491,1006.71,2021-02-09T18:32:08.472Z,pressure,7,cough,2021-02-09 18:32:08.472
209,26490,1006.71,2021-02-09T18:32:08.511Z,pressure,7,cough,2021-02-09 18:32:08.511
210,26625,27.91,2021-02-09T18:32:08.513Z,temperature,7,cough,2021-02-09 18:32:08.513
211,26489,1006.71,2021-02-09T18:32:08.550Z,pressure,7,cough,2021-02-09 18:32:08.550
212,26624,28.03,2021-02-09T18:32:08.568Z,temperature,7,cough,2021-02-09 18:32:08.568
213,26488,1006.7,2021-02-09T18:32:08.589Z,pressure,7,cough,2021-02-09 18:32:08.589
214,26623,28.11,2021-02-09T18:32:08.623Z,temperature,7,cough,2021-02-09 18:32:08.623
215,26487,1006.71,2021-02-09T18:32:08.629Z,pressure,7,cough,2021-02-09 18:32:08.629
